Group_ID,Galaxy_ID,zs,RA,DEC,zp,zp_Upper,zp_Lower,zp_prob,groupdist,log10_M,Class,R200,R200_err,morph_zurich_match,morph_zurich_d2d,morph_zurich_flag,griffith_match,griffith_d2d,griffith_flag,ultravista_match,ultravista_d2d,ultravista_flag,ch1,J,V,zpband
134,1075774,-99.99,149.59715,2.250592,0.95,0.03,0.12,0.29,1.93,10.34,int,0.78,0.1,119041,0.242326868,FALSE,96611,0.267480878,FALSE,162876,0.328834112,FALSE,22.692,10.849,0.417,5.909
134,1075852,-99.99,149.62268,2.250218,0.96,0.02,0.01,0.62,1.47,9.78,sf,0.78,0.1,117915,0.062501253,FALSE,96612,0.073071848,FALSE,162848,0.185670184,FALSE,12.867,8.882,1.399,5.317
134,1076031,-99.99,149.67189,2.249312,0.93,0.18,0.07,0.19,1.5,10.02,sf,0.78,0.1,116609,10.02470841,TRUE,249563,2.768159597,TRUE,162732,0.127382217,FALSE,5.472,2.361,-0.02,1.3
134,1076075,-99.99,149.66899,2.2489,0.98,0.04,0.05,0.32,1.45,10.11,int,0.78,0.1,116617,6.498441836,TRUE,248437,0.043513281,FALSE,162726,0.215834835,FALSE,15.309,4.017,0.161,1.791
134,1076235,-99.99,149.6793,2.247469,0.89,0.02,0.03,0.13,1.58,9.85,sf,0.78,0.1,116576,0.091909508,FALSE,95965,0.094917592,FALSE,162606,0.143925704,FALSE,17.462,7.917,1.013,3.914
134,1076270,-99.99,149.66221,2.246981,0.89,0.03,0.05,0.2,1.31,10.5,sf,0.78,0.1,117688,0.023549314,FALSE,95422,0.068727191,FALSE,162656,0.087226679,FALSE,30.814,16.456,0.894,9.077
134,1076277,-99.99,149.67519,2.246367,0.92,0.01,0.01,0.18,1.48,9.68,sf,0.78,0.1,116588,0.05700749,FALSE,95433,0.091467413,FALSE,162538,0.148500843,FALSE,11.143,8.368,1.695,6.051
134,1076334,-99.99,149.69126,2.245902,0.85,0.1,0.07,0.21,1.78,9.88,p,0.78,0.1,116530,4.720336017,TRUE,248707,0.271979388,FALSE,162459,0.325368324,FALSE,10.129,3.434,0.08,1.668
134,1076456,-99.99,149.64526,2.246374,0.91,0.03,0.06,0.36,1.21,9.8,sf,0.78,0.1,117808,0.128083781,FALSE,95431,0.121802797,FALSE,162562,0.124062564,FALSE,11.658,4.994,0.481,3.081
134,1076466,0.9471,149.62949,2.246258,0.92,0.02,0.08,1,1.29,9.77,sf,0.78,0.1,117879,0.046031296,FALSE,96230,0.065354302,FALSE,162529,0.12035298,FALSE,9.322,9.163,1.924,7.055
134,1076756,-99.99,149.66325,2.244147,0.9,0.02,0.06,0.12,1.25,10.47,sf,0.78,0.1,117683,0.081048503,FALSE,95448,0.06187251,FALSE,162430,0.114953361,FALSE,47.456,19.826,1.707,10.867
134,1076759,0.946,149.66225,2.243945,0.95,0.01,0.01,1,1.23,9.56,sf,0.78,0.1,117687,0.061070606,FALSE,95450,0.060810399,FALSE,162386,0.115977018,FALSE,11.387,7.484,1.763,5.652
134,1076761,-99.99,149.66314,2.243022,0.93,0.02,0.02,0.44,1.22,10.39,sf,0.78,0.1,117682,0.138012277,FALSE,95990,0.127474145,FALSE,162318,0.184893578,FALSE,32.814,11.64,0.337,5.735
134,1076842,-99.99,149.62408,2.243491,0.96,0.03,0.02,0.53,1.28,10.37,sf,0.78,0.1,117899,0.082995053,FALSE,96239,0.077074638,FALSE,162352,0.114227314,FALSE,24.532,14.597,1.568,7.698
134,1076843,-99.99,149.62452,2.243533,0.99,0.02,0.05,0.32,1.28,10.49,sf,0.78,0.1,117899,1.524366764,TRUE,96630,0.091625573,FALSE,162314,0.146743525,FALSE,31.118,9.704,0.542,4.266
134,1077227,-99.99,149.62507,2.241254,0.98,0.02,0.02,0.35,1.21,9.53,sf,0.78,0.1,117903,7.936624092,TRUE,96638,0.090553812,FALSE,162045,0.161221852,FALSE,7.747,3.457,0.6,2.517
134,1077237,-99.99,149.60759,2.241239,1.16,3.15,0.45,0.12,1.52,9.56,sf,0.78,0.1,119095,6.311907894,TRUE,249031,3.884136509,TRUE,161928,5.089607329,TRUE,6.692,0.499,0.162,0.066
134,1077315,-99.99,149.6476,2.240319,0.82,0.12,0.02,0.19,1.03,9.84,p,0.78,0.1,117780,7.47155192,TRUE,96004,0.18488049,FALSE,161993,0.204334334,FALSE,11.117,5.24,0.327,3.202
134,1077951,-99.99,149.61671,2.235319,0.98,0.01,0.01,0.15,1.22,10.75,sf,0.78,0.1,117932,0.019459721,FALSE,96272,0.037974916,FALSE,161704,0.10008,FALSE,97.621,30.212,2.006,13.359
134,1078136,-99.99,149.65903,2.235163,1.01,0.06,0.03,0.16,0.96,9.54,sf,0.78,0.1,117702,0.04598091,FALSE,95505,0.084850727,FALSE,161541,0.119259531,FALSE,8.447,5.078,1.328,3.336
134,1078401,-99.99,149.63819,2.234134,1,0.02,0.05,0.29,0.88,9.75,sf,0.78,0.1,117826,8.017242872,TRUE,96665,0.12904794,FALSE,161435,0.074432307,FALSE,12.92,4.61,0.528,2.607
134,1078576,-99.99,149.60238,2.232475,0.97,0.03,0.02,0.44,1.48,10.25,sf,0.78,0.1,119078,0.185772651,FALSE,96287,0.05930639,FALSE,161419,0.157514384,FALSE,32.008,18.778,2.253,11.253
134,1078583,0.9464,149.65708,2.232487,0.94,0.01,0.01,1,0.87,11.02,sf,0.78,0.1,117709,0.041596993,FALSE,95522,0.069520536,FALSE,161694,0.143897908,FALSE,117.583,33.357,1.148,14.504
134,1078796,0.9438,149.6873,2.231226,0.92,0.04,0.02,1,1.43,9.74,sf,0.78,0.1,116531,0.121297481,FALSE,95528,0.095524559,FALSE,161215,0.181426095,FALSE,12.98,7.698,1.413,4.979
134,1078844,-99.99,149.64137,2.227365,0.98,0.02,0.02,0.35,0.67,10.63,sf,0.78,0.1,117812,0.240230488,FALSE,96309,0.033355968,FALSE,161001,0.3167575,FALSE,61.772,15.587,0.589,6.833
134,1079357,-99.99,149.6669,2.227311,1.01,0.17,0.04,0.23,0.9,9.75,sf,0.78,0.1,116597,9.967892262,TRUE,95034,0.105509763,FALSE,160879,0.120836221,FALSE,12.001,6.098,0.493,3.269
134,1079397,-99.99,149.64609,2.226849,0.95,0.03,0.02,0.59,0.64,10.1,p,0.78,0.1,117782,0.054615542,FALSE,95040,0.045800219,FALSE,160998,0.111072176,FALSE,18.105,9.982,0.413,5.614
134,1079409,-99.99,149.60314,2.226945,0.95,0.02,0.3,0.33,1.38,9.64,sf,0.78,0.1,119082,0.069920359,FALSE,96697,0.061128591,FALSE,160833,0.158401474,FALSE,10.33,6.686,0.958,3.672
134,1079510,-99.99,149.6746,2.225894,1,0.05,0.02,0.17,1.04,10.24,sf,0.78,0.1,116578,0.108410592,FALSE,95555,0.076725205,FALSE,160804,0.140406422,FALSE,31.811,9.825,0.65,4.306
134,1079526,-99.99,149.69884,2.224614,0.9,0.05,0.07,0.31,1.65,9.61,sf,0.78,0.1,116483,5.945869791,TRUE,95057,0.153915283,FALSE,160680,0.24768,FALSE,7.472,3.552,0.414,2.201
134,1079684,-99.99,149.63385,2.224728,0.96,0.04,0.04,0.4,0.67,10.29,sf,0.78,0.1,117856,11.23587126,TRUE,96706,0.022848245,FALSE,160669,0.111421818,FALSE,21.513,6.459,0.199,2.566
134,1079686,-99.99,149.64417,2.225019,0.92,0.03,0.08,0.37,0.59,9.73,sf,0.78,0.1,117785,0.256577667,FALSE,95558,0.26744786,FALSE,160674,0.323756524,FALSE,8.177,5.688,0.59,2.84
134,1079726,-99.99,149.67641,2.223364,0.92,0.01,0.03,0.35,1.04,10.65,sf,0.78,0.1,116570,0.219523429,FALSE,95567,0.223668042,FALSE,160708,0.190507632,FALSE,64.115,19.39,0.565,8.409
134,1079729,0.9444,149.67501,2.221582,0.94,0.01,0.01,1,0.98,9.51,sf,0.78,0.1,116575,0.078277982,FALSE,95584,0.069780044,FALSE,160453,0.188644238,FALSE,11.247,8.547,1.73,5.563
134,1079893,-99.99,149.6664,2.223242,0.78,0.09,0.04,0.12,0.81,10.27,sf,0.78,0.1,116607,0.055131577,FALSE,95568,0.052267141,FALSE,160641,0.108092096,FALSE,20.613,10.843,0.582,6.141
134,1079951,-99.99,149.61723,2.223048,1.02,0.02,0.03,0.15,0.97,10.2,sf,0.78,0.1,117918,0.26630472,FALSE,96326,0.279342271,FALSE,160537,0.244038736,FALSE,24.134,8.939,0.654,5.413
134,1080050,-99.99,149.64336,2.223338,0.95,0.04,0.04,0.44,0.54,10.33,sf,0.78,0.1,117787,0.105245025,FALSE,96324,0.062644132,FALSE,160663,0.06048,FALSE,27.594,12.278,0.641,6.006
134,1080083,-99.99,149.65778,2.222421,0.95,0.05,0.02,0.47,0.62,10.93,sf,0.78,0.1,117690,0.054004166,FALSE,95573,0.071365445,FALSE,160675,0.117344902,FALSE,95.969,20.451,0.69,7.896
134,1080084,-99.99,149.65705,2.222145,0.98,0.01,0.01,0.12,0.6,10.59,int,0.78,0.1,117701,0.079667887,FALSE,95579,0.075103158,FALSE,160498,0.03627608,FALSE,42.849,17.2,0.517,8.508
134,1080123,-99.99,149.69259,2.222924,0.89,0.04,0.1,0.23,1.46,9.87,p,0.78,0.1,116514,9.536367703,TRUE,95064,0.060086154,FALSE,160530,0.18379362,FALSE,9.03,5.352,0.274,2.985
134,1080179,-99.99,149.6162,2.221169,1,0.03,0.15,0.21,0.97,10.46,p,0.78,0.1,117924,0.075431945,FALSE,96721,0.077371231,FALSE,160400,0.111603374,FALSE,41.207,16.886,0.42,8.233
134,1080270,-99.99,149.66166,2.220327,0.98,0.03,0.03,0.38,0.65,10.59,sf,0.78,0.1,116620,3.927890298,TRUE,95088,0.176302407,FALSE,160402,0.192746632,FALSE,51.142,8.954,0.228,3.716
134,1080335,-99.99,149.67258,2.221003,0.8,0.17,0.06,0.17,0.91,9.86,int,0.78,0.1,116590,7.288791207,TRUE,95079,0.089716541,FALSE,160335,0.14468404,FALSE,9.666,5.474,0.259,3.249
134,1080445,-99.99,149.61298,2.219711,0.93,0.08,0.02,0.29,1.04,10.05,sf,0.78,0.1,117938,0.094289573,FALSE,96733,0.275147988,FALSE,160234,0.153187927,FALSE,21.58,5.755,0.419,2.789
134,1080519,-99.99,149.64875,2.220067,0.98,0.12,0.05,0.35,0.45,9.61,sf,0.78,0.1,117761,4.083045376,TRUE,95090,0.24424636,FALSE,160250,0.340683461,FALSE,9.561,5.726,0.676,3.394
134,1080593,-99.99,149.63155,2.218639,0.97,0.02,0.02,0.47,0.57,10.19,p,0.78,0.1,117850,4.318072595,TRUE,248140,0.051115286,FALSE,160120,0.03996,FALSE,12.876,15.632,0.007,3.324
134,1080620,-99.99,149.65928,2.219531,0.99,0.01,0.02,0.13,0.58,10.51,sf,0.78,0.1,117679,0.0812466,FALSE,95596,0.053361602,FALSE,160252,0.039021411,FALSE,49.64,14.828,1.082,6.737
134,1080664,-99.99,149.64227,2.219254,0.95,0.03,0.13,0.25,0.43,9.98,p,0.78,0.1,117788,3.34101908,TRUE,96735,0.102253424,FALSE,160176,0.108209223,FALSE,14.096,5.075,0.177,2.805
134,1080667,0.9454,149.64246,2.218359,0.93,0.01,0.01,1,0.4,10.55,p,0.78,0.1,117788,0.056749827,FALSE,96348,0.065495636,FALSE,160153,0.125694222,FALSE,45.25,23.769,1.067,13.45
134,1080901,-99.99,149.70288,2.216683,0.96,0.03,0.02,0.52,1.69,10.39,int,0.78,0.1,116448,0.064682114,FALSE,95612,0.075987166,FALSE,160187,0.180991584,FALSE,31.577,15.862,0.605,8.352
134,1080997,-99.99,149.69019,2.21738,0.93,0.13,0.04,0.23,1.34,10.33,p,0.78,0.1,116507,8.361206725,TRUE,95116,0.089754011,FALSE,160017,0.109128269,FALSE,19.054,7.441,0.112,3.569
134,1081010,-99.99,149.68055,2.21762,0.97,0.02,0.02,0.38,1.08,9.67,sf,0.78,0.1,116554,5.086460978,TRUE,95113,0.150691965,FALSE,160019,0.145668577,FALSE,8.757,3.551,0.425,1.921
134,1081046,0.9487,149.6161,2.216787,0.95,0.01,0.01,1,0.92,9.78,sf,0.78,0.1,117919,0.08608419,FALSE,96359,0.06760224,FALSE,159984,0.109351351,FALSE,21.467,16.458,3.9,11.781
134,1081050,-99.99,149.67101,2.215507,1.07,0.08,0.11,0.19,0.8,9.66,int,0.78,0.1,116583,4.5938996,TRUE,248583,0.175185888,FALSE,159819,0.179375939,FALSE,9.327,4.382,0.091,2.043
134,1081059,-99.99,149.62176,2.217077,1,0.02,0.02,0.15,0.77,10.2,p,0.78,0.1,117884,5.4387565,TRUE,96754,0.063125697,FALSE,159989,0.036758863,FALSE,21.018,7.947,0.223,3.393
134,1081212,-99.99,149.60715,2.217095,0.92,0.03,0.06,0.38,1.17,10.7,p,0.78,0.1,119109,0.01727935,FALSE,96357,0.053604087,FALSE,160087,0.0108,FALSE,53.123,13.366,0.264,5.106
134,1081314,-99.99,149.6967,2.214183,1,0.01,0.02,0.15,1.51,10.97,p,0.78,0.1,116478,0.035821087,FALSE,95636,0.044700301,FALSE,159831,0.108293995,FALSE,107.6,35.798,0.759,16.578
134,1081323,-99.99,149.63547,2.214965,1.03,0.01,0.04,0.15,0.41,10.31,int,0.78,0.1,117829,0.052490329,FALSE,96765,0.055605765,FALSE,159846,0.036037893,FALSE,34.909,13.172,0.45,5.204
134,1081404,-99.99,149.64193,2.20997,0.88,0.05,0.05,0.24,0.18,10.02,sf,0.78,0.1,117793,7.039062941,TRUE,96793,0.076315775,FALSE,159377,0.072699965,FALSE,15.802,6.288,0.306,3.443
134,1081447,-99.99,149.63888,2.214241,0.91,0.04,0.09,0.35,0.34,10.21,int,0.78,0.1,117814,0.074910643,FALSE,247985,0.113059513,FALSE,159726,0.145151964,FALSE,23.994,10.605,0.447,5.896
134,1081466,-99.99,149.65795,2.212966,0.95,0.04,0.02,0.57,0.43,10.8,sf,0.78,0.1,117681,0.242597714,FALSE,95642,0.099227636,FALSE,159748,0.279426622,FALSE,101.564,42.958,4.747,24.019
134,1081508,-99.99,149.63149,2.213548,0.93,0.01,0.01,0.35,0.48,9.97,sf,0.78,0.1,117842,0.491114298,FALSE,96379,0.509123252,FALSE,159693,0.167285888,FALSE,18.959,13.649,2.706,9.376
134,1081590,-99.99,149.6475,2.210447,0.96,0.05,0.05,0.36,0.18,10.01,p,0.78,0.1,117756,4.483109944,TRUE,95160,0.029847131,FALSE,159371,0.073518042,FALSE,11.687,4.242,0.119,2.515
134,1081608,-99.99,149.65365,2.205926,0.85,0.09,0.03,0.2,0.24,10.39,p,0.78,0.1,117985,0.072606909,FALSE,97002,0.097985541,FALSE,159096,0.063098855,FALSE,32.741,13.947,0.467,6.958
134,1081612,-99.99,149.64735,2.207488,0.97,0.03,0.04,0.4,0.1,9.93,sf,0.78,0.1,118017,0.071983043,FALSE,97190,0.079301103,FALSE,159149,0.03996,FALSE,16.339,6.194,0.56,3.15
134,1081645,-99.99,149.65173,2.207858,0.81,0.19,0.04,0.17,0.2,9.82,sf,0.78,0.1,117992,3.958830296,TRUE,97182,0.102852506,FALSE,159194,0.07790456,FALSE,15.848,6.309,0.575,3.915
134,1081651,0.9535,149.64963,2.209265,0.98,0.07,0.02,1,0.18,11.12,p,0.78,0.1,117735,0.058191207,FALSE,97022,0.102993396,FALSE,159864,0.071611176,FALSE,155.55,67.342,1.852,30.901
134,1081781,-99.99,149.60193,2.211745,0.97,0.03,0.04,0.38,1.28,10.15,sf,0.78,0.1,119147,0.281946686,FALSE,96782,0.281721765,FALSE,159526,0.150906124,FALSE,27.003,12.561,1.049,6.707
134,1081835,-99.99,149.62607,2.211156,0.84,0.12,0.06,0.19,0.59,9.85,int,0.78,0.1,118227,5.891372806,TRUE,96786,0.162044324,FALSE,159444,0.168373439,FALSE,9.387,5.311,0.179,2.894
134,1081874,-99.99,149.6643,2.210945,0.87,0.03,0.02,0.13,0.57,10.68,sf,0.78,0.1,116605,0.023745041,FALSE,95648,0.024819677,FALSE,159504,0.198463177,FALSE,62.195,20.301,1.187,9.857
134,1081933,-99.99,149.63414,2.208968,0.93,0.01,0.01,0.42,0.35,10.8,p,0.78,0.1,118071,0.117916788,FALSE,98045,0.085512359,FALSE,159395,0.07710186,FALSE,99.044,45.516,1.654,23.423
134,1081998,-99.99,149.69714,2.205718,0.92,0.02,0.01,0.32,1.49,10.53,int,0.78,0.1,116468,0.221108516,FALSE,97023,0.20457414,FALSE,159102,0.242790221,FALSE,60.402,23.073,0.626,9.918
134,1082017,-99.99,149.69604,2.208975,0.93,0.01,0.01,0.36,1.47,10.33,sf,0.78,0.1,116473,2.978244968,TRUE,248073,1.200267079,TRUE,159366,0.16524,FALSE,60.765,40.187,8.57,25.164
134,1082154,0.9482,149.64606,2.209699,0.97,0.02,0.01,1,0.14,10.49,p,0.78,0.1,117760,0.055351975,FALSE,95027,0.048793827,FALSE,159383,0.06458578,FALSE,36.274,17.738,0.58,9.312
134,1082167,-99.99,149.68719,2.208756,0.99,0.01,0.02,0.1,1.21,10.37,sf,0.78,0.1,116520,0.134891925,FALSE,97164,0.08810314,FALSE,159408,0.146208912,FALSE,52.858,28.617,5.231,17.922
134,1082214,-99.99,149.70306,2.208059,0.95,0.03,0.02,0.58,1.67,9.75,sf,0.78,0.1,116444,0.069162435,FALSE,97180,0.069313241,FALSE,159224,0.132387718,FALSE,13.907,5.482,0.556,3.049
134,1082220,-99.99,149.63126,2.209426,1.04,0.04,0.04,0.12,0.43,9.58,sf,0.78,0.1,118091,5.036697666,TRUE,98564,0.052490429,FALSE,159309,0.08712,FALSE,8.61,3.6,0.466,2.016
134,1082280,0.9491,149.64344,2.207386,0.98,0.02,0.02,1,0.1,10.27,sf,0.78,0.1,118033,0.152989508,FALSE,97739,0.073912981,FALSE,159246,0.049142525,FALSE,29.98,18.489,2.963,12.2
134,1082313,-99.99,149.59748,2.208199,1.05,0.02,0.05,0.14,1.39,9.65,sf,0.78,0.1,119162,0.085530583,FALSE,98504,0.107056336,FALSE,159245,0.225760432,FALSE,13.914,7.774,2.295,5.932
134,1082575,0.9441,149.65076,2.210771,0.93,0.01,0.01,1,0.23,10.63,int,0.78,0.1,117732,0.11054127,FALSE,95651,0.15162025,FALSE,159523,0.148683882,FALSE,45.799,18.883,0.586,9.313
134,1082699,-99.99,149.62146,2.205563,1,0.04,0.03,0.23,0.7,9.85,int,0.78,0.1,118147,5.104276887,TRUE,248126,0.043097513,FALSE,159010,0.072122976,FALSE,18.297,6.139,0.147,2.441
134,1082845,-99.99,149.70536,2.204611,1.06,0.13,0.13,0.19,1.73,9.68,sf,0.78,0.1,116432,5.349852322,TRUE,248439,3.725935017,TRUE,158910,0.180953293,FALSE,9.651,1.38,0.029,0.436
134,1082878,-99.99,149.59838,2.203038,0.94,0.01,0.01,0.7,1.36,10.34,sf,0.78,0.1,119158,0.202171237,FALSE,97907,0.133724412,FALSE,158854,0.036431614,FALSE,35.35,14.385,1.643,8.246
134,1082925,0.9485,149.61211,2.203946,0.98,0.02,0.02,1,0.97,10.11,sf,0.78,0.1,118191,0.227045234,FALSE,97874,0.080366321,FALSE,158978,0.02268,FALSE,37.421,14.789,1.763,7.823
134,1082930,-99.99,149.65017,2.204401,0.84,0.11,0.05,0.2,0.13,9.75,p,0.78,0.1,118007,7.45895601,TRUE,97202,0.085154715,FALSE,158898,0.055391127,FALSE,8.57,4.578,0.17,2.232
134,1083122,-99.99,149.68322,2.203008,1.03,0.05,0.07,0.23,1.09,9.95,sf,0.78,0.1,116525,3.997382521,TRUE,97214,0.13970247,FALSE,158823,0.073041768,FALSE,15.093,3.931,0.24,1.905
134,1083347,-99.99,149.69588,2.201834,0.94,0.02,0.02,0.56,1.46,10.33,p,0.78,0.1,116474,0.104561725,FALSE,97238,0.103480196,FALSE,158753,0.125327657,FALSE,28.842,13.542,0.511,7.482
134,1083614,-99.99,149.58622,2.19911,1.01,0.06,0.03,0.16,1.72,10.63,sf,0.78,0.1,119198,0.111282007,FALSE,98095,0.112643581,FALSE,158616,0.151764835,FALSE,52.116,8.861,0.243,3.227
134,1083749,-99.99,149.62199,2.198164,0.99,0.03,0.02,0.23,0.71,10.31,p,0.78,0.1,118134,0.129224403,FALSE,98102,0.097554721,FALSE,158506,0.0378,FALSE,26.443,12.391,0.386,6.174
134,1083787,-99.99,149.70812,2.198745,0.91,0.01,0.01,0.13,1.82,9.69,sf,0.78,0.1,116645,0.097205511,FALSE,97472,0.088639222,FALSE,158531,0.123888405,FALSE,12.557,11.972,4.022,9.957
134,1083798,-99.99,149.65622,2.198608,0.98,0.01,0.01,0.1,0.36,10.12,sf,0.78,0.1,117968,0.107818766,FALSE,97461,0.118053489,FALSE,158536,0.066693614,FALSE,29.025,17.968,2.754,11.2
134,1083870,-99.99,149.68768,2.197167,0.99,0.07,0.03,0.29,1.24,10.19,sf,0.78,0.1,116744,3.362652923,TRUE,248220,0.075121516,FALSE,158384,0.112174934,FALSE,17.276,6.466,0.161,2.371
134,1083949,-99.99,149.64454,2.198798,0.92,0.03,0.04,0.42,0.17,10.08,sf,0.78,0.1,118018,5.759648451,TRUE,97247,0.104275003,FALSE,158491,0.037773042,FALSE,19.376,5.661,0.217,2.641
134,1084430,0.9463,149.62661,2.192955,0.99,0.01,0.01,1,0.64,9.74,sf,0.78,0.1,118098,0.305347963,FALSE,98418,0.243768344,FALSE,158005,0.067910694,FALSE,15.427,9.604,2.013,6.062
134,1084625,-99.99,149.70014,2.190465,0.82,0.13,0.02,0.19,1.63,10.29,sf,0.78,0.1,116678,0.129306744,FALSE,96860,0.117883089,FALSE,157925,0.091939351,FALSE,28.645,12.568,0.698,5.88
134,1084648,-99.99,149.69584,2.192651,0.91,0.06,0.07,0.32,1.5,9.81,int,0.78,0.1,116703,7.138980795,TRUE,249081,0.08885923,FALSE,157963,0.147340657,FALSE,5.667,2.436,0.108,1.384
134,1084711,-99.99,149.65284,2.192188,1.12,0.09,0.11,0.14,0.42,9.69,sf,0.78,0.1,117970,6.087403093,TRUE,249025,0.245190777,FALSE,157900,0.218127168,FALSE,3.629,2.273,0.207,0.927
134,1084786,0.9522,149.68364,2.191022,0.99,0.04,0.03,1,1.17,10.57,p,0.78,0.1,116757,0.152424806,FALSE,96841,0.164453833,FALSE,157932,0.193877831,FALSE,41.355,17.819,0.504,8.99
134,1084790,-99.99,149.68829,2.1914,0.88,0.04,0.01,0.18,1.3,11.18,int,0.78,0.1,116739,0.109500302,FALSE,96838,0.116175269,FALSE,157950,0.112474745,FALSE,107.254,50.604,1.81,27.681
134,1084838,-99.99,149.63438,2.191382,1.04,0.03,0.07,0.2,0.5,9.85,sf,0.78,0.1,118063,4.375799125,TRUE,98136,0.123711015,FALSE,157889,0.107534306,FALSE,12.535,5.268,0.453,2.98
134,1084852,-99.99,149.6623,2.191872,0.99,0.07,0.06,0.29,0.61,10.19,sf,0.78,0.1,116833,9.696799487,TRUE,249279,0.125057321,FALSE,157898,0.093990677,FALSE,14.017,2.535,0.129,1.561
134,1085019,-99.99,149.66085,2.190745,1.02,0.06,0.06,0.25,0.6,9.97,p,0.78,0.1,116826,11.6639364,TRUE,97296,0.078184301,FALSE,157820,0.097592134,FALSE,18.819,7.013,0.099,3.271
134,1085069,-99.99,149.58032,2.190281,1.16,0.08,0.13,0.12,1.93,10.43,sf,0.78,0.1,119210,9.67394136,TRUE,248192,0.103546267,FALSE,157814,0.082651621,FALSE,30.088,8.806,0.11,2.117
134,1085097,-99.99,149.58608,2.189624,1.01,0.01,0.05,0.26,1.77,10.47,sf,0.78,0.1,119192,0.092707208,FALSE,98527,0.08996591,FALSE,157800,0.108877607,FALSE,47.155,19.969,1.022,10.108
134,1085197,-99.99,149.63763,2.188862,0.83,0.1,0.02,0.18,0.51,10.1,sf,0.78,0.1,118044,0.100265352,FALSE,98563,0.083380182,FALSE,157715,0.108022625,FALSE,19.355,7.745,0.485,4.385
134,1085686,-99.99,149.62132,2.185027,0.92,0.01,0.13,0.35,0.9,9.84,sf,0.78,0.1,118122,0.429786205,FALSE,97674,0.426793103,FALSE,157403,0.224254821,FALSE,22.461,11.026,2.688,7.679
134,1085691,-99.99,149.62047,2.177579,0.98,0.01,0.01,0.13,1.07,10.85,int,0.78,0.1,118120,0.032760947,FALSE,97737,0.054248451,FALSE,156839,0.036687449,FALSE,43.121,20.201,0.682,10.556
134,1085692,-99.99,149.62096,2.177636,0.85,0.08,0.03,0.2,1.06,10.86,sf,0.78,0.1,118116,0.163682019,FALSE,98216,0.130539621,FALSE,156841,0.111515225,FALSE,51.692,16.047,0.427,7.228
134,1085694,-99.99,149.61953,2.183387,0.96,0.01,0.01,0.46,0.97,11.18,int,0.78,0.1,118133,0.275072026,FALSE,97687,0.113803311,FALSE,157454,0.184524475,FALSE,175.048,64.581,1.93,30.355
134,1085785,0.9523,149.65167,2.185993,0.95,0.01,0.01,1,0.57,10.39,sf,0.78,0.1,117977,0.181371912,FALSE,96878,0.148467348,FALSE,157516,0.075657238,FALSE,27.326,13.975,1.092,7.361
134,1085842,-99.99,149.58762,2.183259,0.99,0.01,0.02,0.19,1.79,10,sf,0.78,0.1,119184,0.095658981,FALSE,97692,0.096744832,FALSE,157263,0.068522562,FALSE,25.755,17.821,3.774,11.759
134,1086069,-99.99,149.65967,2.187771,0.97,0.04,0.04,0.4,0.64,10.1,int,0.78,0.1,117959,12.17516128,TRUE,97311,0.080245871,FALSE,157622,0.087971528,FALSE,23.48,6.013,0.118,2.29
134,1086149,0.9486,149.6135,2.183223,0.95,0.01,0.01,1,1.12,10.74,sf,0.78,0.1,118166,0.097663299,FALSE,97693,0.081764591,FALSE,157331,0.188678743,FALSE,87.857,23.889,0.904,9.514
134,1086390,-99.99,149.62733,2.179932,0.96,0.04,0.02,0.48,0.89,10.54,int,0.78,0.1,118079,0.083612821,FALSE,97718,0.064269962,FALSE,157004,0.00036,FALSE,61.697,26.18,0.796,13.317
134,1086394,0.951,149.60905,2.181609,0.95,0.01,0.01,1,1.25,10.82,sf,0.78,0.1,118185,0.07198937,FALSE,97704,0.078704839,FALSE,157105,0.06228,FALSE,91.973,33.976,2.024,17.005
134,1086395,-99.99,149.64006,2.181938,0.99,0.04,0.02,0.22,0.68,10.35,sf,0.78,0.1,118027,0.11554445,FALSE,98183,0.102057269,FALSE,157125,0.01908,FALSE,33.738,10.506,0.78,5.898
134,1086630,-99.99,149.69852,2.180122,0.8,0.11,0.08,0.16,1.69,9.55,sf,0.78,0.1,116672,6.503595829,TRUE,248812,4.982556168,TRUE,156855,0.02808,FALSE,2.896,1.214,0.099,0.845
134,1086739,-99.99,149.68823,2.179259,0.97,0.03,0.03,0.45,1.44,10.08,sf,0.78,0.1,116726,0.545787129,FALSE,96914,0.085116839,FALSE,156981,0.114114243,FALSE,31.05,9.821,0.901,4.875
134,1086740,0.9422,149.68828,2.17855,0.95,0.01,0.01,1,1.45,9.91,sf,0.78,0.1,116724,0.099427584,FALSE,96917,0.108206529,FALSE,156819,0.084373394,FALSE,30.169,14.602,1.858,8.757
134,1086929,-99.99,149.61494,2.17799,0.94,0.03,0.11,0.48,1.18,10.93,int,0.78,0.1,118153,0.078074322,FALSE,97734,0.068553528,FALSE,156743,0.06696,FALSE,27.33,12.93,0.773,6.924
134,1086998,-99.99,149.62945,2.177246,0.87,0.04,0.02,0.13,0.92,10.19,p,0.78,0.1,118068,0.021517263,FALSE,98218,0.035342482,FALSE,156664,0.072056918,FALSE,20.131,8.923,0.341,4.961
134,1087062,-99.99,149.69647,2.175803,0.96,0.04,0.04,0.41,1.69,10.58,int,0.78,0.1,116685,0.062678636,FALSE,97376,0.080290462,FALSE,156606,0.083189094,FALSE,36.859,12.824,0.196,4.46
